Region,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,28,7448.5,659,8183.5,520,2239,1030.5,156.75,156.75,2157,1092.75,1092.75,1507.5,681.82,681.82,681.82,2232.75,2232.75,2390,522.5,4189.5,20368,1029.47,1029.47,1029.47,21786,7487,452.5,14011.5,14011.5,6705.13,6705.13,6705.13,6705.13,7365,7365,521.5,10845,173984,3917,126577,-159,2564.5,2564.5,471,135935,309919,16736,0,0,152671,326655,-3468.49,0,0,152998.5,0,394,25,964.5,32,266,86,68.5,68.5,206.5,115.25,115.25,160.5,59.62,59.62,59.62,302.25,302.25,93.5,27,550,2000,111.22,111.22,111.22,1327,595,26,542.25,542.25,461.76,461.76,461.76,461.76,569,569,75.5,1122,13505,462.5,15550.5,4.5,518.5,518.5,64,17118.5,30623.5,0,0,0,17118.5,30623.5,0,0,0,17118.5,0,196.5,9.5,391,44.5,136.5,211.5,6.25,6.25,166.5,149,149,116.5,39.29,39.29,39.29,329.5,329.5,124.5,51.5,474,702,177.99,177.99,177.99,294.5,144,6,224.5,224.5,177.11,177.11,177.11,177.11,225.5,225.5,41,339.5,6680,210.5,3259.5,1.5,227.5,227.5,31,3957.5,10637.5,0,0,0,3957.5,10637.5,0,0,0,3957.5,0
1,29,7448.5,659,8183.5,520,2239,1030.5,156.75,156.75,2157,1092.75,1092.75,1507.5,681.82,681.82,681.82,2232.75,2232.75,2390,522.5,4189.5,20368,1029.47,1029.47,1029.47,21786,7487,452.5,14011.5,14011.5,6705.13,6705.13,6705.13,6705.13,7365,7365,521.5,10845,173984,3917,126577,-159,2564.5,2564.5,471,135935,309919,16736,0,0,152671,326655,-3468.49,0,0,152998.5,0,394,25,964.5,32,266,86,68.5,68.5,206.5,115.25,115.25,160.5,59.62,59.62,59.62,302.25,302.25,93.5,27,550,2000,111.22,111.22,111.22,1327,595,26,542.25,542.25,461.76,461.76,461.76,461.76,569,569,75.5,1122,13505,462.5,15550.5,4.5,518.5,518.5,64,17118.5,30623.5,0,0,0,17118.5,30623.5,0,0,0,17118.5,0,196.5,9.5,391,44.5,136.5,211.5,6.25,6.25,166.5,149,149,116.5,39.29,39.29,39.29,329.5,329.5,124.5,51.5,474,702,177.99,177.99,177.99,294.5,144,6,224.5,224.5,177.11,177.11,177.11,177.11,225.5,225.5,41,339.5,6680,210.5,3259.5,1.5,227.5,227.5,31,3957.5,10637.5,0,0,0,3957.5,10637.5,0,0,0,3957.5,0
1,30,3662.75,1468.5,4034,506,912.75,858.75,58.38,58.38,1486.75,631.37,631.37,1453.5,904.01,904.01,904.01,3415.12,3415.12,2757.25,663.75,1896.75,24004.25,1998,1998,1998,20700.25,12719,3272.25,7549.99,7549.99,15061,15061,15061,15061,9661.62,9661.62,0,7413.5,199401.75,36519.25,277575.25,202550,6272.25,6272.25,-43.25,529145.75,728547.5,1159.75,0,0,530305.5,729707.25,-93210.77,0,0,533010.25,0,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.25,0.16,0.16,0.16,12.75,4.75,4,1.88,1.88,31.24,31.24,31.24,31.24,4.62,4.62,0,3.25,172.75,5003.75,16440.25,0,1.5,1.5,0,21447,21619.75,0,0,0,21447,21619.75,0,0,0,21447,0,0.5,0.25,4,0,0.5,2.75,0,0,1.5,0,0,0.5,0.66,0.66,0.66,7.12,7.12,1.25,1,2.5,9,3.58,3.58,3.58,10.75,10,0.75,2,2,6.5,6.5,6.5,6.5,8.38,8.38,0,7.25,126.25,163.5,379.5,0,2.25,2.25,0,547.5,673.75,0,0,0,547.5,673.75,0,0,0,547.5,0
1,31,3662.75,1468.5,4034,506,912.75,858.75,58.38,58.38,1486.75,631.37,631.37,1453.5,904.01,904.01,904.01,3415.12,3415.12,2757.25,663.75,1896.75,24004.25,1998,1998,1998,20700.25,12719,3272.25,7549.99,7549.99,15061,15061,15061,15061,9661.62,9661.62,0,7413.5,199401.75,36519.25,277575.25,202550,6272.25,6272.25,-43.25,529145.75,728547.5,1159.75,0,0,530305.5,729707.25,-93210.77,0,0,533010.25,0,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.25,0.16,0.16,0.16,12.75,4.75,4,1.88,1.88,31.24,31.24,31.24,31.24,4.62,4.62,0,3.25,172.75,5003.75,16440.25,0,1.5,1.5,0,21447,21619.75,0,0,0,21447,21619.75,0,0,0,21447,0,0.5,0.25,4,0,0.5,2.75,0,0,1.5,0,0,0.5,0.66,0.66,0.66,7.12,7.12,1.25,1,2.5,9,3.58,3.58,3.58,10.75,10,0.75,2,2,6.5,6.5,6.5,6.5,8.38,8.38,0,7.25,126.25,163.5,379.5,0,2.25,2.25,0,547.5,673.75,0,0,0,547.5,673.75,0,0,0,547.5,0
1,32,3662.75,1468.5,4034,506,912.75,858.75,58.38,58.38,1486.75,631.37,631.37,1453.5,904.01,904.01,904.01,3415.12,3415.12,2757.25,663.75,1896.75,24004.25,1998,1998,1998,20700.25,12719,3272.25,7549.99,7549.99,15061,15061,15061,15061,9661.62,9661.62,0,7413.5,199401.75,36519.25,277575.25,202550,6272.25,6272.25,-43.25,529145.75,728547.5,1159.75,0,0,530305.5,729707.25,-93210.77,0,0,533010.25,0,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.25,0.16,0.16,0.16,12.75,4.75,4,1.88,1.88,31.24,31.24,31.24,31.24,4.62,4.62,0,3.25,172.75,5003.75,16440.25,0,1.5,1.5,0,21447,21619.75,0,0,0,21447,21619.75,0,0,0,21447,0,0.5,0.25,4,0,0.5,2.75,0,0,1.5,0,0,0.5,0.66,0.66,0.66,7.12,7.12,1.25,1,2.5,9,3.58,3.58,3.58,10.75,10,0.75,2,2,6.5,6.5,6.5,6.5,8.38,8.38,0,7.25,126.25,163.5,379.5,0,2.25,2.25,0,547.5,673.75,0,0,0,547.5,673.75,0,0,0,547.5,0
1,33,3662.75,1468.5,4034,506,912.75,858.75,58.38,58.38,1486.75,631.37,631.37,1453.5,904.01,904.01,904.01,3415.12,3415.12,2757.25,663.75,1896.75,24004.25,1998,1998,1998,20700.25,12719,3272.25,7549.99,7549.99,15061,15061,15061,15061,9661.62,9661.62,0,7413.5,199401.75,36519.25,277575.25,202550,6272.25,6272.25,-43.25,529145.75,728547.5,1159.75,0,0,530305.5,729707.25,-93210.77,0,0,533010.25,0,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.25,0.16,0.16,0.16,12.75,4.75,4,1.88,1.88,31.24,31.24,31.24,31.24,4.62,4.62,0,3.25,172.75,5003.75,16440.25,0,1.5,1.5,0,21447,21619.75,0,0,0,21447,21619.75,0,0,0,21447,0,0.5,0.25,4,0,0.5,2.75,0,0,1.5,0,0,0.5,0.66,0.66,0.66,7.12,7.12,1.25,1,2.5,9,3.58,3.58,3.58,10.75,10,0.75,2,2,6.5,6.5,6.5,6.5,8.38,8.38,0,7.25,126.25,163.5,379.5,0,2.25,2.25,0,547.5,673.75,0,0,0,547.5,673.75,0,0,0,547.5,0
1,34,165,46,1871,136,847.5,4433,16.75,16.75,1382,808,808,714,2183.31,2183.31,2183.31,14504.5,14504.5,6923.5,2181,926,798.5,769.4,769.4,769.4,2223,169,0.5,1297.75,1297.75,401.75,401.75,401.75,401.75,438.25,438.25,0,17511,84931.5,0,57737.5,766665,0,0,0,824402.5,909334,9,0,0,824411.5,909343,-67208.23,0,0,824235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,165,46,1871,136,847.5,4433,16.75,16.75,1382,808,808,714,2183.31,2183.31,2183.31,14504.5,14504.5,6923.5,2181,926,798.5,769.4,769.4,769.4,2223,169,0.5,1297.75,1297.75,401.75,401.75,401.75,401.75,438.25,438.25,0,17511,84931.5,0,57737.5,766665,0,0,0,824402.5,909334,9,0,0,824411.5,909343,-67208.23,0,0,824235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,247,53,326,65,110,34,1,1,75,33.5,33.5,148,98.57,98.57,98.57,362,362,59,52,134,449,130.87,130.87,130.87,5044,1896,141,680.5,680.5,1391.25,1391.25,1391.25,1391.25,1762.5,1762.5,0,3615,24381,0,0,0,0,0,0,0,24381,0,0,0,0,24381,-10336.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,15145,1103,21774,2818,2751,5051,268.5,268.5,2927,2347.5,2347.5,2738,3176.16,3176.16,3176.16,6811.5,6811.5,3733,1870,7084,55506,4642.69,4642.69,4642.69,131033,40973,15891,47335.5,47335.5,17378,17378,17378,17378,10398,10398,0,0,537711,0,443,0,0,0,0,443,538154,716,0,0,1159,538870,-12256.69,0,0,-4778,0,67,78,663,240,78,443,4.5,4.5,139,45.5,45.5,139,128.21,128.21,128.21,554,554,92,153,498,3326,265.07,265.07,265.07,6777,2011,826,2574.5,2574.5,992.5,992.5,992.5,992.5,437,437,0,0,27912,0,0,0,0,0,0,0,27912,0,0,0,0,27912,0,0,0,0,0,5,5,97,48,17,135,1.5,1.5,36,12.5,12.5,30,31.31,31.31,31.31,141,141,55,45,139,456,39.96,39.96,39.96,1018,288,101,306,306,129.75,129.75,129.75,129.75,77.5,77.5,0,0,4285,0,0,0,0,0,0,0,4285,0,0,0,0,4285,0,0,0,0,0
1,70,223296,15616,407611,20647,89368,31060,2065,2065,47285,45259,45259,36848,29632.33,29632.33,29632.33,112543,112543,120390,26385,90903,413622,43051.24,43051.24,43051.24,435550,177138,128017,143897,143897,194379.5,194379.5,194379.5,194379.5,128443.5,128443.5,11365,207886,4343189,188653,3841411,2414841,774655.5,774655.5,37358,8031574,12374763,576796,0,0,8608370,12951559,-771291,0,0,7983241,0,7388,267,29670,731,7286,1456,349,349,1882,2604.5,2604.5,4394,1904.76,1904.76,1904.76,25461,25461,2508,3071,11619,33507,790.21,790.21,790.21,13427,4537,1019,4250,4250,8191.25,8191.25,8191.25,8191.25,3481.5,3481.5,1153,2565,239630,23944,185473,705,6139,6139,1566,223966,463596,0,0,0,223966,463596,0,0,0,223966,0,3146,81,11075,580,1986,2642,26,26,1712,1859,1859,3632,1901.11,1901.11,1901.11,13747.5,13747.5,5334,2261,7054,11461,684.31,684.31,684.31,2912,862,223,946,946,2730.75,2730.75,2730.75,2730.75,1322,1322,767,1070,111286,2336,37667,297,9967,9967,979,61213,172499,0,0,0,61213,172499,0,0,0,61213,0
1,71,3506,2269,7170,1073,2287,2041,89,89,1525,1440,1440,3012,2170.5,2170.5,2170.5,6334,6334,2330,962,4200,17775,2839.16,2839.16,2839.16,30009,17490,1734,15443,15443,13843,13843,13843,13843,10735,10735,0,25616,261497,0,0,0,0,0,0,0,261497,0,0,0,0,261497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91,101305,6637,100130,23506,14766,7770,546.5,546.5,20293,17794.5,17794.5,39568,25963.68,25963.68,25963.68,69536.5,69536.5,20876,14693,63334,399002,22569.41,22569.41,22569.41,604933,175289,21794,130443,130443,266092.25,266092.25,266092.25,266092.25,474495,474495,0,272518,4482159,0,0,0,0,0,0,0,4482159,0,0,0,0,4482159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92,212566,3781,69598,91,16478,4923,109,109,6682,12209,12209,7389,11759.57,11759.57,11759.57,8298,8298,15596,2720,14776,14527,21176.47,21176.47,21176.47,46957,132354,591611,-14509.5,-14509.5,80304.75,80304.75,80304.75,80304.75,3022,3022,0,-21572,1556860,0,0,0,0,0,0,0,1556860,0,0,0,0,1556860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93,87193,3214,30974,3214,11923,6785,280,280,7983,30910,30910,6681,9718.94,9718.94,9718.94,18512.5,18512.5,6544,3366,11677,93605,39098.2,39098.2,39098.2,92337,57690,365406,55345,55345,69640,69640,69640,69640,211052.5,211052.5,0,33650,1879600,0,0,0,0,0,0,0,1879600,0,0,0,0,1879600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94,28487,2339,99673,2679,4634,1958,90.5,90.5,4462,9232,9232,5030,2267.07,2267.07,2267.07,6019,6019,3168,1125,7766,42399,7918.07,7918.07,7918.07,78576,20515,55756,19114.5,19114.5,21656.75,21656.75,21656.75,21656.75,2933,2933,0,36207,586765,0,0,0,0,0,0,0,586765,0,0,0,0,586765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95,-11585,-3,-5191,-9,-5,-2,0,0,-7,-12,-12,-14,-10.32,-10.32,-10.32,-25.5,-25.5,-9,-5,-29,-5897,-1303.37,-1303.37,-1303.37,-727,-9606,-563,-1421,-1421,-10135,-10135,-10135,-10135,-25,-25,0,-12,-81116,0,0,0,0,0,0,0,-81116,0,0,0,0,-81116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,421472,18237,302354,30554,50083,23475,1115,1115,40938,71573.5,71573.5,61666,51869.41,51869.41,51869.41,108674.5,108674.5,48505,22861,101724,561411,92297.94,92297.94,92297.94,852085,393732,1035738,204415,204415,441401.75,441401.75,441401.75,441401.75,702212.5,702212.5,0,346407,8685765,0,0,0,0,0,0,0,8685765,0,0,0,0,8685765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97,644768,33853,709965,51201,139451,54535,3180,3180,88223,116832.5,116832.5,98514,81501.74,81501.74,81501.74,221217.5,221217.5,168895,49246,192627,975033,135349.18,135349.18,135349.18,1287635,570870,1163755,348312,348312,635781.25,635781.25,635781.25,635781.25,830656,830656,11365,554293,13028954,188653,3841411,2414841,774655.5,774655.5,37358,8031574,21060528,576796,0,0,8608370,21637324,-771291,0,0,7983241,0,7388,267,29670,731,7286,1456,349,349,1882,2604.5,2604.5,4394,1904.76,1904.76,1904.76,25461,25461,2508,3071,11619,33507,790.21,790.21,790.21,13427,4537,1019,4250,4250,8191.25,8191.25,8191.25,8191.25,3481.5,3481.5,1153,2565,239630,23944,185473,705,6139,6139,1566,223966,463596,0,0,0,223966,463596,0,0,0,223966,0,3146,81,11075,580,1986,2642,26,26,1712,1859,1859,3632,1901.11,1901.11,1901.11,13747.5,13747.5,5334,2261,7054,11461,684.31,684.31,684.31,2912,862,223,946,946,2730.75,2730.75,2730.75,2730.75,1322,1322,767,1070,111286,2336,37667,297,9967,9967,979,61213,172499,0,0,0,61213,172499,0,0,0,61213,0
2,1,3049,0,24300,3,7,15,1,1,0,0,0,0,0,0,0,0,0,0,0,118,187,0,0,0,17,0,0,0,0,678.5,678.5,678.5,678.5,9,9,0,0,30430,146,7652,0,131.5,131.5,153,8214,38644,0,0,0,8214,38644,0,0,0,8214,0,72252,28,163622,81,418,179,5.5,5.5,6,3,3,0,0,0,0,0,0,1,0,30221,2172,0,0,0,187,0,2,12.5,12.5,4878.25,4878.25,4878.25,4878.25,320,320,0,0,289364,1230,71554,0,936,936,20480,95136,384500,74229.54,0,0,99290,388654,0,0,0,20423,0,971,0,6372,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,475,51,0,0,0,4,0,0,0,0,574.5,574.5,574.5,574.5,15.5,15.5,0,0,10235,129,2649,0,98,98,82,3056,13291,0,0,0,3056,13291,0,0,0,3056,0
2,2,0,0,0,0,1,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,4,3.99,3.99,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,0,0,26,63,0,0,3749,1590,145245,145245,8281,14669,14669,15,7,7,7,12,12,22,1,225,17759,22826.16,22826.16,22826.16,0,0,1,0,0,2.75,2.75,2.75,2.75,58,58,0,21,420300,-161,-217,0,-27,-27,-1637,-2069,418231,848,0,0,-1221,419079,-392248.69,0,0,-397548,0,0,0,0,0,0,3,0,0,8,23.5,23.5,0,0,0,0,0,0,0,0,0,11,35.62,35.62,35.62,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,176,0,0,0,0,176,0,0,0,0,0
2,3,12992,0,14882,7,111,71,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,31,0,0,3.5,3.5,3668.75,3668.75,3668.75,3668.75,47.5,47.5,0,25,42917,1955,70734,1012,0,0,803,74504,117421,0,0,0,74504,117421,0,0,0,74504,0,21301,0,60390,87,526,272,1,1,32,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,178,0,0,30.5,30.5,15664.25,15664.25,15664.25,15664.25,219.5,219.5,0,64,146054,9182,314734,4315,0,0,2514,330745,476799,82702.83,0,0,337239,483293,0,0,0,230103,0,3881,0,14097,44,40,340,0,0,12,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,27,0,0,1,1,3319.25,3319.25,3319.25,3319.25,76,76,0,39,32302,2333,57423,1436,0,0,427,61619,93921,0,0,0,61619,93921,0,0,0,61619,0
2,4,93,7,31,299,20,5,3,3,8,2.5,2.5,10,7,7,7,50.5,50.5,19,7,18,99,4.33,4.33,4.33,204,33,0,21.5,21.5,98.5,98.5,98.5,98.5,40,40,8,13,1537,67,3233,0,46.5,46.5,0,3393,4930,0,0,0,3393,4930,0,0,0,3393,0,1074,85,446,6089,417,69,21.5,21.5,172,98,98,122,92.24,92.24,92.24,878,878,87,72,880,1913,71.27,71.27,71.27,4158,703,20,443.5,443.5,1620,1620,1620,1620,767,767,213,183,28090,1149,48856,0,826.5,826.5,-2050,49608,77698,3656,0,0,53264,81354,-41244.47,0,0,-17836,0,28,0,17,276,6,8,0.5,0.5,11,2,2,4,3.33,3.33,3.33,44.5,44.5,1,4,35,41,2,2,2,99,22,0,6.5,6.5,49.5,49.5,49.5,49.5,25.5,25.5,3,7,934,37,1240,0,66.5,66.5,0,1410,2344,0,0,0,1410,2344,0,0,0,1410,0
2,5,555,0,806,22,3610,115,0,0,109,1.5,1.5,38,9.66,9.66,9.66,123.5,123.5,12,34,796,282,2,2,2,652,81,12,78.5,78.5,293,293,293,293,70.5,70.5,848,64,9791,95,319,0,0,0,27,441,10232,0,0,0,441,10232,0,0,0,441,0,1574,0,4863,159,32981,549,0.5,0.5,689,85.5,85.5,139,66.27,66.27,66.27,1603,1603,51,107,7469,1867,17.32,17.32,17.32,5508,661,89,549,549,2129.5,2129.5,2129.5,2129.5,561,561,6049,376,77498,718,2990,0,0,0,779,4487,81985,106556.58,0,0,6325,83823,0,0,0,-8891,0,809,0,1540,95,4658,939,0,0,790,13.5,13.5,54,18.98,18.98,18.98,584.5,584.5,27,91,1618,423,3.33,3.33,3.33,910,147,28,98.5,98.5,302.5,302.5,302.5,302.5,164.5,164.5,1619,149,16896,166,586,0,0,0,80,832,17728,0,0,0,832,17728,0,0,0,832,0
2,6,614,9,122,50,161,268,4.5,4.5,20,26.5,26.5,30,12.99,12.99,12.99,74,74,58,10,342,98,16.32,16.32,16.32,0,0,0,2,2,719.5,719.5,719.5,719.5,30,30,10,22,5054,59,881,0,0,0,0,940,5994,0,0,0,940,5994,0,0,0,940,0,6107,52,1279,1031,2084,7400,98,98,864,434,434,379,212.13,212.13,212.13,2322,2322,429,114,11600,1539,254.75,254.75,254.75,13,16,16,62.5,62.5,9490.25,9490.25,9490.25,9490.25,541,541,171,209,79581,964,14578,0,0,0,-153,15389,94970,13861,0,0,29250,108831,-58037.03,0,0,-35876,0,762,4,192,340,144,2835,5,5,345,27,27,55,22.98,22.98,22.98,396.5,396.5,86,31,2272,113,28.31,28.31,28.31,0,0,0,3,3,886.25,886.25,886.25,886.25,104,104,19,50,12018,101,1215,0,0,0,24,1340,13358,0,0,0,1340,13358,0,0,0,1340,0
2,7,2285,476,952.5,43.5,158.5,254,272.25,272.25,463,193,193,262.5,59.77,59.77,59.77,193.25,193.25,242.5,46.5,407.5,5009.5,484.35,484.35,484.35,2598.5,210.5,152,3062.25,3062.25,890.86,890.86,890.86,890.86,913,913,0,267.5,28294.5,83.5,18355.5,0,0,0,53,18492,46786.5,0,0,0,18492,46786.5,0,0,0,18492,0,2163,324.5,781.5,33,319.5,502.5,1200.25,1200.25,386.5,211,211,150.5,33.47,33.47,33.47,145.5,145.5,77.5,21.5,420.5,3988,962.87,962.87,962.87,4016.5,258.5,220.5,3101.5,3101.5,825.13,825.13,825.13,825.13,1399.75,1399.75,0,257.5,32330,89,17678,0,0,0,-1092,16675,49005,76824.33,0,0,20888.5,53218.5,0,0,0,6068.5,0,2398.5,763,1125.5,190.5,108,679,166,166,1135.5,177.5,177.5,257,118.72,118.72,118.72,538,538,159,87,1016,4482.5,2055.94,2055.94,2055.94,4467,405,210.5,2998.75,2998.75,927.5,927.5,927.5,927.5,1811,1811,0,477,39584,90,18670,0,0,0,8.5,18768.5,58352.5,0,0,0,18768.5,58352.5,0,0,0,18768.5,0
2,8,2285,476,952.5,43.5,158.5,254,272.25,272.25,463,193,193,262.5,59.77,59.77,59.77,193.25,193.25,242.5,46.5,407.5,5009.5,484.35,484.35,484.35,2598.5,210.5,152,3062.25,3062.25,890.86,890.86,890.86,890.86,913,913,0,267.5,28294.5,83.5,18355.5,0,0,0,53,18492,46786.5,0,0,0,18492,46786.5,0,0,0,18492,0,2163,324.5,781.5,33,319.5,502.5,1200.25,1200.25,386.5,211,211,150.5,33.47,33.47,33.47,145.5,145.5,77.5,21.5,420.5,3988,962.87,962.87,962.87,4016.5,258.5,220.5,3101.5,3101.5,825.13,825.13,825.13,825.13,1399.75,1399.75,0,257.5,32330,89,17678,0,0,0,-1092,16675,49005,76824.33,0,0,20888.5,53218.5,0,0,0,6068.5,0,2398.5,763,1125.5,190.5,108,679,166,166,1135.5,177.5,177.5,257,118.72,118.72,118.72,538,538,159,87,1016,4482.5,2055.94,2055.94,2055.94,4467,405,210.5,2998.75,2998.75,927.5,927.5,927.5,927.5,1811,1811,0,477,39584,90,18670,0,0,0,8.5,18768.5,58352.5,0,0,0,18768.5,58352.5,0,0,0,18768.5,0
2,9,44,0,58,0,15,26,5,5,381,45,45,24,17.66,17.66,17.66,207,207,241,116,39,3199,4.33,4.33,4.33,22,0,1,0,0,49,49,49,49,25.5,25.5,4,25,5022,15,130,0,0,0,45,190,5212,0,0,0,190,5212,0,0,0,190,0,429,8,1215,23,198,294,30.5,30.5,4452,961.5,961.5,264,228.44,228.44,228.44,5669.5,5669.5,187,921,746,40877,83.91,83.91,83.91,341,11,32,14,14,578.25,578.25,578.25,578.25,335.5,335.5,61,176,67508,215,2593,0,0,0,844,3652,71160,25878.14,0,0,18540,86048,0,0,0,5149,0,66,0,189,13,6,338,6,6,994,55.5,55.5,48,62.27,62.27,62.27,901.5,901.5,45,223,321,4896,12.99,12.99,12.99,42,0,6,1.5,1.5,72.5,72.5,72.5,72.5,63.5,63.5,9,60,9828,32,248,0,0,0,170,450,10278,0,0,0,450,10278,0,0,0,450,0
